Customer Id,Customer Segment,Customer Country,Customer City,Customer State,Customer Street,Customer Zipcode
15895,Consumer,EE. UU.,Chicago,IL,7774 Fallen Impasse,60616.0
15786,Consumer,EE. UU.,Loveland,OH,1131 Cotton Grounds,45140.0
15690,Consumer,EE. UU.,Stockton,CA,1585 Jagged Fawn Heights,95206.0
15689,Consumer,EE. UU.,Laguna Niguel,CA,9293 Tawny Terrace,92677.0
15706,Consumer,EE. UU.,National City,CA,5131 Grand Dale Ramp,91950.0
18779,Consumer,EE. UU.,San Bernardino,CA,3815 Tawny Swale,92407.0
18741,Consumer,EE. UU.,Fort Worth,TX,3640 Easy Shadow Expressway,76116.0
15721,Consumer,EE. UU.,Bronx,NY,1980 Wishing Vale,10472.0
18794,Consumer,EE. UU.,Los Angeles,CA,6548 Clear Towers,90057.0
1085,Consumer,EE. UU.,Frankfort,KY,45 Misty Brook Bend,40601.0
7495,Consumer,EE. UU.,Colorado Springs,CO,6747 Easy Prairie Impasse,80906.0
18033,Consumer,EE. UU.,Sheboygan,WI,3421 Harvest Glade,53081.0
20554,Consumer,EE. UU.,Milpitas,CA,9462 Round Island,95035.0
17979,Consumer,EE. UU.,Philadelphia,PA,4365 Noble Mews,19104.0
20716,Consumer,EE. UU.,Elyria,OH,7073 Burning Rise,44035.0
17506,Consumer,EE. UU.,New Orleans,LA,9375 Honey Gate,70117.0
17649,Consumer,EE. UU.,Warren,MI,6231 Fallen Parade,48093.0
18426,Consumer,EE. UU.,San Bernardino,CA,615 Easy Blossom Vista,92410.0
20607,Consumer,EE. UU.,Weslaco,TX,2576 Misty By-pass,78596.0
20714,Consumer,EE. UU.,Winnetka,CA,9792 Quaking Robin Grounds,91306.0
20732,Consumer,EE. UU.,Wyandotte,MI,4839 Lazy View,48192.0
17325,Consumer,EE. UU.,Clarksville,TN,7767 Hidden Place,37042.0
17324,Consumer,EE. UU.,San Diego,CA,3610 Indian Beach,92154.0
17468,Consumer,EE. UU.,Brooklyn,NY,1208 Dewy Pine Pathway,11221.0
18370,Consumer,EE. UU.,Chapel Hill,NC,6476 Green Pony Manor,27514.0
18514,Consumer,EE. UU.,Bay Shore,NY,67 Cotton Mountain Terrace,11706.0
15983,Consumer,EE. UU.,South San Francisco,CA,8414 Dewy Lagoon Abbey,94080.0
18334,Consumer,EE. UU.,Chicago,IL,7894 Old Circle,60630.0
20443,Consumer,EE. UU.,Beaverton,OR,1293 Cozy Bend,97007.0
16018,Consumer,EE. UU.,New York,NY,5860 Grand Limits,10027.0
17341,Consumer,EE. UU.,Anaheim,CA,3576 Green Forest End,92802.0
2977,Consumer,EE. UU.,Baltimore,MD,6651 Quaking Highlands,21218.0
15964,Consumer,EE. UU.,Los Angeles,CA,7312 Crystal Willow Villas,90023.0
17431,Consumer,EE. UU.,Union City,CA,7887 Hazy Timber Island,94587.0
20604,Consumer,EE. UU.,Lakewood,NJ,252 Green Horse Dale,8701.0
17699,Consumer,EE. UU.,Costa Mesa,CA,8736 Hazy River Manor,92627.0
20459,Consumer,EE. UU.,North Las Vegas,NV,6396 Blue Gate Parkway,89030.0
17394,Consumer,EE. UU.,Katy,TX,906 Green Treasure Limits,77450.0
18367,Consumer,EE. UU.,Baltimore,MD,9126 Wishing Expressway,21218.0
17973,Consumer,EE. UU.,Salt Lake City,UT,762 Clear Harbour,84118.0
8414,Consumer,EE. UU.,San Marcos,CA,3649 Fallen Bay,92069.0
18474,Consumer,EE. UU.,Los Angeles,CA,18 Amber Orchard,90027.0
16033,Consumer,EE. UU.,Miami,FL,8473 Crystal Hickory Path,33162.0
15925,Consumer,EE. UU.,Austin,TX,5352 Silver Acres,78704.0
17643,Consumer,EE. UU.,Chicago,IL,125 Easy Lake Close,60629.0
18402,Consumer,EE. UU.,Princeton,NJ,3139 Golden Autumn Byway,8540.0
17320,Consumer,EE. UU.,Endicott,NY,3927 Indian Village,13760.0
18509,Consumer,EE. UU.,Brooklyn,NY,3099 Blue Spring Glen,11215.0
18292,Consumer,EE. UU.,Aurora,IL,7007 Quiet Via,60504.0
18364,Consumer,EE. UU.,Mount Pleasant,MI,7810 Harvest Front,48858.0
20527,Consumer,EE. UU.,Saginaw,MI,7953 Bright Pioneer Crescent,48601.0
17749,Consumer,EE. UU.,Palmdale,CA,3915 Broad Lookout,93550.0
16031,Consumer,EE. UU.,Catonsville,MD,786 Lost Horse Plaza,21228.0
17390,Consumer,EE. UU.,San Antonio,TX,2641 Noble Point,78223.0
17987,Consumer,EE. UU.,Lynnwood,WA,7368 Blue Road,98037.0
16048,Consumer,EE. UU.,Aurora,CO,5763 Crystal Alley,80013.0
20544,Consumer,EE. UU.,New York,NY,4720 Noble Hills Wynd,10016.0
18399,Consumer,EE. UU.,Rome,NY,8056 Golden Log Bend,13440.0
17370,Consumer,EE. UU.,Greeley,CO,5616 Wishing Hills Freeway,80631.0
15957,Consumer,EE. UU.,Troy,NY,4075 Silver Hills Heights,12180.0
20399,Consumer,EE. UU.,San Diego,CA,1691 Easy Spring Swale,92102.0
20651,Consumer,EE. UU.,Washington,DC,1613 Broad Beach,20009.0
17728,Consumer,EE. UU.,Pomona,CA,4101 Crystal Range,91766.0
17495,Consumer,EE. UU.,Diamond Bar,CA,3724 High Circuit,91765.0
20578,Consumer,EE. UU.,Ontario,CA,9470 Fallen Nectar Pike,91761.0
17260,Consumer,EE. UU.,San Bernardino,CA,7004 Dewy Beacon Walk,92404.0
8444,Consumer,EE. UU.,Hollywood,FL,6915 Blue Mountain Quay,33024.0
20613,Consumer,EE. UU.,Norcross,GA,2146 Old Trace,30093.0
18413,Consumer,EE. UU.,Brooklyn,NY,5325 Lost Horse Mews,11220.0
17331,Consumer,EE. UU.,Spring Valley,CA,4104 Emerald Extension,91977.0
20432,Consumer,EE. UU.,Marietta,GA,9453 High Concession,30062.0
20576,Consumer,EE. UU.,Bronx,NY,4587 Noble Zephyr Promenade,10466.0
17689,Consumer,EE. UU.,Glen Burnie,MD,8818 Middle Pine Impasse,21061.0
18018,Consumer,EE. UU.,Folsom,CA,1836 Cozy View Orchard,95630.0
18430,Consumer,EE. UU.,Moreno Valley,CA,6721 Golden Line,92557.0
18484,Consumer,EE. UU.,Brooklyn,NY,2863 Crystal Barn End,11203.0
17510,Consumer,EE. UU.,Milwaukee,WI,6214 Little Wharf,53209.0
17275,Consumer,EE. UU.,Las Vegas,NV,1550 Broad Pine Place,89101.0
17454,Consumer,EE. UU.,Jacksonville,FL,3342 Bright Rabbit Wynd,32244.0
20411,Consumer,EE. UU.,Greensburg,PA,9460 Hidden Landing,15601.0
15969,Consumer,EE. UU.,Lindenhurst,NY,3702 Broad Path,11757.0
20573,Consumer,EE. UU.,Newburgh,NY,8721 Sleepy Passage,12550.0
4546,Consumer,EE. UU.,Riverside,CA,7502 Hidden Glen,92509.0
4873,Consumer,EE. UU.,San Diego,CA,8762 Burning Dale Pike,92109.0
2966,Consumer,EE. UU.,Lewisville,TX,8824 Noble View Valley,75067.0
15665,Consumer,EE. UU.,Van Nuys,CA,1771 Green Way,91406.0
15359,Consumer,EE. UU.,Mchenry,IL,3815 Tawny Swale,60050.0
15377,Consumer,EE. UU.,Bronx,NY,3692 Cotton Horse Common,10473.0
15449,Consumer,EE. UU.,Canton,MI,1982 Burning Forest,48187.0
15593,Consumer,EE. UU.,West Jordan,UT,6819 Dewy View Crest,84084.0
15323,Consumer,EE. UU.,Madera,CA,9117 Harvest Street,93638.0
15573,Consumer,EE. UU.,Oxnard,CA,8874 Harvest Hills Grove,93033.0
15518,Consumer,EE. UU.,Saint Charles,MO,7613 Amber Willow Manor,63301.0
15299,Consumer,EE. UU.,Crown Point,IN,1952 Pleasant Branch Alley,46307.0
18731,Consumer,EE. UU.,Hollywood,FL,5406 Round Bear Parkway,33021.0
15316,Consumer,EE. UU.,San Antonio,TX,1185 Rustic River Thicket,78240.0
15387,Consumer,EE. UU.,El Monte,CA,6724 High Chase,91732.0
15349,Consumer,EE. UU.,Las Cruces,NM,8161 Crystal Towers,88005.0
15511,Consumer,EE. UU.,Algonquin,IL,3362 Cozy Rise Parkway,60102.0
15295,Consumer,EE. UU.,Carrollton,TX,6080 Old Bay,75006.0
15438,Consumer,EE. UU.,Rego Park,NY,7353 Round Spring Chase,11374.0
15510,Consumer,EE. UU.,Montebello,CA,3880 Rustic Port,90640.0
15381,Consumer,EE. UU.,Tucson,AZ,6030 Emerald Key,85713.0
15524,Consumer,EE. UU.,Milwaukee,WI,3261 Green Circle,53209.0
18704,Consumer,EE. UU.,El Cajon,CA,8033 Heather Fox Ridge,92020.0
15362,Consumer,EE. UU.,Levittown,NY,182 Hazy Village,11756.0
15344,Consumer,EE. UU.,Beloit,WI,2734 Hazy Butterfly Circle,53511.0
18685,Consumer,EE. UU.,Mount Prospect,IL,2036 High Creek Nook,60056.0
15487,Consumer,EE. UU.,Sugar Land,TX,9552 Golden Hill,77478.0
163,Consumer,EE. UU.,Rio Rancho,NM,6843 Dusty Log Edge,87124.0
6743,Consumer,EE. UU.,Dallas,TX,2039 Red View Link,75227.0
10924,Consumer,EE. UU.,Visalia,CA,3189 Grand Concession,93277.0
6614,Consumer,EE. UU.,Carmichael,CA,7597 Crystal Branch Private,95608.0
12230,Consumer,EE. UU.,Annandale,VA,3983 Golden By-pass,22003.0
4345,Consumer,EE. UU.,Granada Hills,CA,4436 Tawny Private,91344.0
12343,Consumer,EE. UU.,Miami,FL,9124 Sunny Pike,33186.0
17558,Consumer,EE. UU.,Mount Pleasant,MI,3901 Iron Parade,48858.0
17587,Consumer,EE. UU.,Detroit,MI,8547 Misty Carrefour,48228.0
17549,Consumer,EE. UU.,Hamtramck,MI,382 Rocky Pond By-pass,48212.0
17547,Consumer,EE. UU.,Cumberland,MD,5202 Emerald Island Plaza,21502.0
17600,Consumer,EE. UU.,Bronx,NY,5723 Stony Valley,10457.0
20315,Consumer,EE. UU.,Chicago,IL,3329 Green Butterfly Pines,60638.0
18893,Consumer,EE. UU.,Nashville,TN,975 Honey Loop,37211.0
19990,Consumer,EE. UU.,Carlsbad,CA,8237 Cozy Hickory Line,92009.0
20350,Consumer,EE. UU.,Chandler,AZ,5512 Misty Plaza,85225.0
19001,Consumer,EE. UU.,Jonesboro,AR,3549 Middle Gate Towers,72401.0
20043,Consumer,EE. UU.,Henderson,NV,8626 Silent Boulevard,89014.0
18592,Consumer,EE. UU.,Annandale,VA,1023 Rocky Hollow,22003.0
19000,Consumer,EE. UU.,Washington,DC,3847 Blue Place,20011.0
15265,Consumer,EE. UU.,Costa Mesa,CA,7119 Umber View Mountain,92626.0
17817,Consumer,EE. UU.,Chicago,IL,4055 Fallen Log Village,60630.0
17242,Consumer,EE. UU.,Des Plaines,IL,786 Heather River Swale,60016.0
15247,Consumer,EE. UU.,Tinley Park,IL,9318 Clear Swale,60477.0
19897,Consumer,EE. UU.,Chicago,IL,5271 Quaking Deer Bend,60638.0
19825,Consumer,EE. UU.,Jamaica,NY,8950 Thunder Fawn Farm,11435.0
18962,Consumer,EE. UU.,Asheboro,NC,5645 Quaking Anchor Path,27203.0
18571,Consumer,EE. UU.,Atlanta,GA,8189 Clear Isle,30318.0
20364,Consumer,EE. UU.,Bronx,NY,444 Grand Corner,10462.0
20076,Consumer,EE. UU.,New Bedford,MA,2553 Merry Chase,2740.0
19770,Consumer,EE. UU.,La Puente,CA,4845 Thunder Embers Hollow,91744.0
20309,Consumer,EE. UU.,Tempe,AZ,18 Emerald Port,85283.0
20057,Consumer,EE. UU.,Scottsdale,AZ,6281 Amber Autumn Hill,85254.0
20273,Consumer,EE. UU.,Lancaster,SC,2301 Velvet Berry Meadow,29720.0
19895,Consumer,EE. UU.,San Antonio,TX,7308 Honey Autumn Range,78227.0
17814,Consumer,EE. UU.,Bakersfield,CA,3993 Thunder Hills Port,93304.0
16110,Consumer,EE. UU.,El Cajon,CA,8033 Heather Fox Ridge,92020.0
17167,Consumer,EE. UU.,Moreno Valley,CA,4055 Stony Anchor Forest,92553.0
18533,Consumer,EE. UU.,Philadelphia,PA,1380 Cinder Campus,19148.0
16379,Consumer,EE. UU.,Lawrence,MA,2387 Harvest Subdivision,1841.0
17112,Consumer,EE. UU.,Norcross,GA,8233 Grand Beacon Boulevard,30093.0
15243,Consumer,EE. UU.,Brooklyn,NY,3957 Bright Zephyr Cove,11206.0
20128,Consumer,EE. UU.,Houston,TX,3173 Cotton Estates,77093.0
20289,Consumer,EE. UU.,Pomona,CA,8025 Bright Embers Glen,91767.0
19893,Consumer,EE. UU.,Carlsbad,CA,141 Dewy Plaza,92009.0
18958,Consumer,EE. UU.,New York,NY,5628 Clear Knoll,10016.0
20253,Consumer,EE. UU.,Hollister,CA,4981 Fallen Place,95023.0
20181,Consumer,EE. UU.,Van Nuys,CA,9922 Misty Oak Inlet,91406.0
16377,Consumer,EE. UU.,Phoenix,AZ,1338 Indian Prairie Extension,85040.0
17218,Consumer,EE. UU.,Tulare,CA,657 Gentle Mountain Mall,93274.0
19946,Consumer,EE. UU.,Lakewood,OH,1449 Red Cove,44107.0
15222,Consumer,EE. UU.,Chicago,IL,5567 Rocky Mountain By-pass,60622.0
20125,Consumer,EE. UU.,Washington,DC,257 Thunder Lane,20019.0
17037,Consumer,EE. UU.,Warren,MI,7628 Dusty Brook Place,48093.0
20323,Consumer,EE. UU.,Pawtucket,RI,9986 Old Common,2860.0
18530,Consumer,EE. UU.,Escondido,CA,7422 Silver Carrefour,92027.0
20197,Consumer,EE. UU.,Cupertino,CA,8271 Tawny Elk Abbey,95014.0
20107,Consumer,EE. UU.,Compton,CA,6588 Burning Pike,90220.0
20035,Consumer,EE. UU.,Granada Hills,CA,7176 Bright Timber Passage,91344.0
20179,Consumer,EE. UU.,Honolulu,HI,4728 Amber Lake Terrace,96822.0
17845,Consumer,EE. UU.,Lakewood,NJ,6220 Little Key,8701.0
17234,Consumer,EE. UU.,Hamtramck,MI,4715 Harvest Creek Mews,48212.0
17036,Consumer,EE. UU.,Broken Arrow,OK,6234 Quaking Zephyr Corner,74012.0
17126,Consumer,EE. UU.,Bronx,NY,8976 Old Hickory Landing,10467.0
19980,Consumer,EE. UU.,Spring Valley,CA,7016 Grand Link,91977.0
19908,Consumer,EE. UU.,Catonsville,MD,8613 Merry Blossom Canyon,21228.0
17844,Consumer,EE. UU.,Chicago,IL,9794 Indian Quail Manor,60614.0
20267,Consumer,EE. UU.,Dubuque,IA,3065 Foggy Horse Port,52001.0
20249,Consumer,EE. UU.,Washington,DC,4352 Hazy Hickory Road,20019.0
20195,Consumer,EE. UU.,New Orleans,LA,9297 Burning Extension,70117.0
16284,Consumer,EE. UU.,New Braunfels,TX,5776 Hidden Cider Subdivision,78130.0
19943,Consumer,EE. UU.,Saginaw,MI,6229 Heather Butterfly Pathway,48601.0
18599,Consumer,EE. UU.,West Jordan,UT,3506 High Brook Swale,84084.0
18527,Consumer,EE. UU.,New York,NY,6449 Lazy Robin Drive,10016.0
16121,Consumer,EE. UU.,Apex,NC,4853 Silent Mount,27502.0
20104,Consumer,EE. UU.,Los Angeles,CA,529 Merry Zephyr Heath,90011.0
17123,Consumer,EE. UU.,San Diego,CA,9079 Dewy Deer Harbour,92117.0
20192,Consumer,EE. UU.,New Castle,DE,9871 Cotton Highway,19720.0
17086,Consumer,EE. UU.,Chicago Heights,IL,1453 Amber Deer Farm,60411.0
18933,Consumer,EE. UU.,Cleveland,OH,6481 Pleasant Farm,44118.0
17822,Consumer,EE. UU.,Plymouth,MA,4317 Emerald Bay,2360.0
18542,Consumer,EE. UU.,Clovis,CA,623 Tawny Creek Line,93611.0
18986,Consumer,EE. UU.,Stockbridge,GA,3470 Amber Townline,30281.0
20011,Consumer,EE. UU.,Sanford,NC,2260 Golden Spring By-pass,27330.0
18914,Consumer,EE. UU.,North Bergen,NJ,5767 High Carrefour,7047.0
17750,Consumer,EE. UU.,Ypsilanti,MI,4061 Crystal Acres,48197.0
16262,Consumer,EE. UU.,Richmond,VA,7732 Merry Quail Manor,23223.0
18896,Consumer,EE. UU.,Jacksonville,FL,4362 Emerald Private,32225.0
19794,Consumer,EE. UU.,Mililani,HI,5292 Heather Zephyr Forest,96789.0
19003,Consumer,EE. UU.,Alhambra,CA,2576 Old Path,91801.0
19021,Consumer,EE. UU.,Morristown,NJ,9439 Sleepy Pony Concession,7960.0
20316,Consumer,EE. UU.,Mililani,HI,2137 Rustic Dale Crest,96789.0
9102,Consumer,EE. UU.,Aurora,IL,911 Middle Fawn Townline,60504.0
7497,Consumer,EE. UU.,Chandler,AZ,1944 Gentle Canyon,85225.0
10754,Consumer,EE. UU.,Brooklyn,NY,830 Colonial View Row,11219.0
7737,Consumer,EE. UU.,Hayward,CA,3237 Fallen Panda Isle,94541.0
5228,Consumer,EE. UU.,Moline,IL,7801 Lost Key,61265.0
3746,Consumer,EE. UU.,Kent,WA,9733 Grand Branch Ledge,98031.0
7688,Consumer,EE. UU.,Walnut,CA,4699 Cinder Round,91789.0
9289,Consumer,EE. UU.,Honolulu,HI,6830 Wishing Bluff Nook,96818.0
658,Consumer,EE. UU.,Irwin,PA,8771 Middle Quail Heath,15642.0
9137,Consumer,EE. UU.,Tempe,AZ,5438 Rustic Arbor,85282.0
9651,Consumer,EE. UU.,Bend,OR,1358 Quaking Panda Stead,97701.0
3824,Consumer,EE. UU.,Salt Lake City,UT,4186 Umber Fawn Grounds,84118.0
10203,Consumer,EE. UU.,El Paso,TX,5010 Emerald Hollow,79936.0
4135,Consumer,EE. UU.,Augusta,GA,7550 Sleepy View Court,30907.0
11939,Consumer,EE. UU.,Tinley Park,IL,8620 Noble Farm,60477.0
1402,Consumer,EE. UU.,Dallas,TX,2351 Hidden Pike,75217.0
7023,Consumer,EE. UU.,Everett,WA,4189 Amber Leaf Close,98208.0
5179,Consumer,EE. UU.,Irwin,PA,3836 Blue Brook Stead,15642.0
1004,Corporate,Puerto Rico,Caguas,PR,4212 Honey Trail,725.0
7471,Corporate,Puerto Rico,Caguas,PR,1136 Pleasant Centre,725.0
5087,Corporate,Puerto Rico,Caguas,PR,4592 Lost Zephyr Concession,725.0
3366,Corporate,Puerto Rico,Caguas,PR,4439 Tawny Mall ,725.0
625,Corporate,Puerto Rico,Caguas,PR,2337 Middle Embers Campus,725.0
14382,Corporate,Puerto Rico,Caguas,PR,3838 Sleepy Mountain Centre,725.0
14875,Corporate,Puerto Rico,Caguas,PR,7173 Fallen Vista,725.0
12635,Corporate,Puerto Rico,Caguas,PR,9092 Middle Deer Dale,725.0
13455,Corporate,Puerto Rico,Caguas,PR,1946 Jagged Trail,725.0
13185,Corporate,Puerto Rico,Caguas,PR,529 Cotton Branch Grove,725.0
13347,Corporate,Puerto Rico,Caguas,PR,9453 Dewy Promenade ,725.0
13489,Corporate,Puerto Rico,Caguas,PR,9890 Clear Knoll,725.0
13020,Corporate,Puerto Rico,Caguas,PR,3892 Dusty Berry Farm,725.0
14429,Corporate,Puerto Rico,Caguas,PR,2544 Honey Rise Loop,725.0
14343,Corporate,Puerto Rico,Caguas,PR,9375 Harvest Circuit,725.0
13125,Corporate,Puerto Rico,Caguas,PR,5193 Round Mountain ,725.0
14377,Corporate,Puerto Rico,Caguas,PR,7190 Silent Timber Mews,725.0
13268,Corporate,Puerto Rico,Caguas,PR,7364 Fallen Circle ,725.0
14356,Corporate,Puerto Rico,Caguas,PR,2749 Dusty Orchard,725.0
13391,Corporate,Puerto Rico,Caguas,PR,5424 Wishing Wagon Bank,725.0
13210,Corporate,Puerto Rico,Caguas,PR,3216 Rocky Centre ,725.0
14156,Corporate,Puerto Rico,Caguas,PR,1108 Lost Campus,725.0
13083,Corporate,Puerto Rico,Caguas,PR,4167 Stony Extension ,725.0
13262,Corporate,Puerto Rico,Caguas,PR,1056 Cotton Run ,725.0
14545,Corporate,Puerto Rico,Caguas,PR,6955 Lost Ramp,725.0
14526,Corporate,Puerto Rico,Caguas,PR,8368 Golden Alley,725.0
12990,Corporate,Puerto Rico,Caguas,PR,9463 Tawny Place ,725.0
14187,Corporate,Puerto Rico,Caguas,PR,4927 Rocky Jetty,725.0
14151,Corporate,Puerto Rico,Caguas,PR,4389 Thunder Byway,725.0
14115,Corporate,Puerto Rico,Caguas,PR,3693 Dewy Lagoon Range,725.0
14541,Corporate,Puerto Rico,Caguas,PR,4182 Shady Farms,725.0
14698,Corporate,Puerto Rico,Caguas,PR,7859 Silver Treasure Wynd,725.0
9616,Corporate,Puerto Rico,Caguas,PR,4780 Honey Bluff Circuit,725.0
14788,Corporate,Puerto Rico,Caguas,PR,245 Green Range,725.0
14697,Corporate,Puerto Rico,Aguadilla,PR,1819 Noble Ramp,603.0
13913,Corporate,Puerto Rico,Caguas,PR,5299 Indian Treasure Mount,725.0
13948,Corporate,Puerto Rico,Caguas,PR,2924 Velvet Dale Corners,725.0
13624,Corporate,Puerto Rico,Caguas,PR,8906 Cotton Alley,725.0
12758,Corporate,Puerto Rico,Caguas,PR,4905 Lazy Stead ,725.0
13946,Corporate,Puerto Rico,Caguas,PR,6564 Tawny Elk View,725.0
5740,Corporate,Puerto Rico,Caguas,PR,623 Shady Freeway,725.0
14873,Corporate,Puerto Rico,Caguas,PR,640 Shady Subdivision,725.0
13796,Corporate,Puerto Rico,Caguas,PR,9922 Harvest Pond Acres,725.0
13634,Corporate,Puerto Rico,Caguas,PR,6580 Wishing Orchard,725.0
13922,Corporate,Puerto Rico,Caguas,PR,3236 Grand Carrefour,725.0
13811,Corporate,Puerto Rico,Caguas,PR,3922 Grand Crescent,725.0
13775,Corporate,Puerto Rico,Caguas,PR,9447 Dusty Gate Centre,725.0
13791,Corporate,Puerto Rico,Caguas,PR,6886 High Place,725.0
13683,Corporate,Puerto Rico,Caguas,PR,9124 Gentle Pike,725.0
143,Corporate,Puerto Rico,Caguas,PR,7793 Round Oak Key,725.0
12505,Corporate,Puerto Rico,Caguas,PR,7796 Thunder Forest Villas,725.0
12487,Corporate,Puerto Rico,Caguas,PR,8344 Dewy Fawn Farms,725.0
12594,Corporate,Puerto Rico,Caguas,PR,5517 Jagged Hollow ,725.0
12521,Corporate,Puerto Rico,Caguas,PR,5104 Iron Log Limits,725.0
12509,Corporate,Puerto Rico,Caguas,PR,8247 Little Cider Close,725.0
12865,Corporate,Puerto Rico,Caguas,PR,7422 Heather Heath ,725.0
12949,Corporate,Puerto Rico,Caguas,PR,4898 Heather Mountain Villas,725.0
14969,Corporate,Puerto Rico,Caguas,PR,6828 Cotton Landing,725.0
12892,Corporate,Puerto Rico,Caguas,PR,3236 Emerald Impasse ,725.0
12945,Corporate,Puerto Rico,Caguas,PR,4189 Bright Rise By-pass,725.0
14967,Corporate,Puerto Rico,Caguas,PR,4534 Shady Alley,725.0
11532,Corporate,Puerto Rico,Caguas,PR,6574 Jagged Hickory Rise,725.0
5387,Corporate,Puerto Rico,Caguas,PR,6395 Jagged Quail Grounds,725.0
8075,Corporate,Puerto Rico,Caguas,PR,2262 Green Wharf,725.0
18244,Corporate,Puerto Rico,Caguas,PR,6159 Middle Vale,725.0
18125,Corporate,Puerto Rico,Caguas,PR,5755 Thunder Nectar Gate,725.0
16485,Corporate,Puerto Rico,Caguas,PR,2083 Harvest Horse Mount,725.0
19250,Corporate,Puerto Rico,Caguas,PR,7096 Foggy Court,725.0
16609,Corporate,Puerto Rico,Caguas,PR,3369 Clear Fox Landing,725.0
16487,Corporate,Puerto Rico,Caguas,PR,872 Quaking Bluff Freeway,725.0
18827,Corporate,Puerto Rico,Caguas,PR,8321 Little Stead,725.0
15713,Corporate,Puerto Rico,Caguas,PR,4255 Stony Island Crescent,725.0
15889,Corporate,Puerto Rico,Caguas,PR,4316 Misty Way,725.0
15887,Corporate,Puerto Rico,Caguas,PR,7601 Pleasant Barn Run,725.0
18775,Corporate,Puerto Rico,Caguas,PR,4767 Wishing Round,725.0
18879,Corporate,Puerto Rico,Caguas,PR,595 Sunny Line,725.0
17704,Corporate,Puerto Rico,Caguas,PR,9992 Clear Jetty,725.0
17668,Corporate,Puerto Rico,Caguas,PR,7334 Merry Maze,725.0
17684,Corporate,Puerto Rico,Caguas,PR,5404 Hidden Lake Vale,725.0
18461,Corporate,Puerto Rico,Caguas,PR,6195 Broad Deer Townline,725.0
17270,Corporate,Puerto Rico,Caguas,PR,7293 Lazy Hill,725.0
18030,Corporate,Puerto Rico,Caguas,PR,4210 Dewy Round,725.0
17467,Corporate,Puerto Rico,Caguas,PR,640 Shady Subdivision,725.0
15997,Corporate,Puerto Rico,Caguas,PR,9254 Thunder Meadow,725.0
20727,Corporate,Puerto Rico,Caguas,PR,5079 Velvet Hickory By-pass,725.0
18293,Corporate,Puerto Rico,Caguas,PR,3640 Easy Shadow Expressway,725.0
15924,Corporate,Puerto Rico,Caguas,PR,3902 Umber Valley,725.0
17499,Corporate,Puerto Rico,Caguas,PR,7497 Sunny Shadow Walk,725.0
20546,Corporate,Puerto Rico,Caguas,PR,1945 Iron Panda Circle,725.0
20725,Corporate,Puerto Rico,Caguas,PR,7800 Hazy Lake Acres,725.0
15956,Corporate,Puerto Rico,Caguas,PR,9135 Green Island Moor,725.0
18003,Corporate,Puerto Rico,Caguas,PR,1322 Broad Glade,725.0
3004,Corporate,Puerto Rico,Caguas,PR,1658 Rustic Elk Lane,725.0
17350,Corporate,Puerto Rico,Caguas,PR,2831 Rustic Dale,725.0
18324,Corporate,Puerto Rico,Caguas,PR,3872 Golden Shadow Rise,725.0
18288,Corporate,Puerto Rico,Caguas,PR,9437 Emerald Butterfly Edge,725.0
17653,Corporate,Puerto Rico,Caguas,PR,8324 Little Common,725.0
17509,Corporate,Puerto Rico,Caguas,PR,9126 Wishing Expressway,725.0
17472,Corporate,Puerto Rico,Caguas,PR,9959 Hazy Port,725.0
17328,Corporate,Puerto Rico,Caguas,PR,7639 Silent Valley,725.0
15427,Corporate,Puerto Rico,Caguas,PR,9552 Quaking Edge,725.0
15659,Corporate,Puerto Rico,Caguas,PR,3504 Dusty View Loop,725.0
15677,Corporate,Puerto Rico,Caguas,PR,2075 Honey Panda Dell,725.0
18674,Corporate,Puerto Rico,Caguas,PR,3557 Rocky Vale,725.0
15474,Corporate,Puerto Rico,Caguas,PR,62 Cozy Rabbit Villas,725.0
15563,Corporate,Puerto Rico,Caguas,PR,9739 Round Spring Expressway,725.0
15615,Corporate,Puerto Rico,Caguas,PR,5180 Bright Fox Trail,725.0
18721,Corporate,Puerto Rico,Caguas,PR,9393 Honey Autoroute,725.0
15486,Corporate,Puerto Rico,Caguas,PR,7885 Misty Knoll,725.0
2160,Corporate,Puerto Rico,Caguas,PR,1840 Stony Campus,725.0
15612,Corporate,Puerto Rico,Caguas,PR,3440 Foggy Autoroute,725.0
17576,Corporate,Puerto Rico,Caguas,PR,4694 Burning Front,725.0
20279,Corporate,Puerto Rico,Caguas,PR,9816 Grand Hills Knoll,725.0
17209,Corporate,Puerto Rico,Caguas,PR,779 Golden View Glade,725.0
15232,Corporate,Puerto Rico,Caguas,PR,3460 Misty Elk Diversion,725.0
16313,Corporate,Puerto Rico,Caguas,PR,1548 Lazy Circuit,725.0
17854,Corporate,Puerto Rico,Caguas,PR,18 Jagged Willow Beach,725.0
15193,Corporate,Puerto Rico,Caguas,PR,7778 Silver Turnabout,725.0
15211,Corporate,Puerto Rico,Caguas,PR,8666 High Hickory Route,725.0
19934,Corporate,Puerto Rico,Caguas,PR,7666 High Dale Bank,725.0
20166,Corporate,Puerto Rico,Caguas,PR,9181 Colonial Bear Lookout,725.0
19788,Corporate,Puerto Rico,Caguas,PR,7017 Clear Bay,725.0
15173,Corporate,Puerto Rico,Caguas,PR,5424 Rustic Anchor Boulevard,725.0
19932,Corporate,Puerto Rico,Caguas,PR,6404 Golden Log Vale,725.0
